-0.19389,-3.054,1.7445,0,0,0,0,0,0,-6.3768,12
3.6467,0.89488,-3.7764,0,0,0,0,0,0,-3.7289,7
1.9049,-4.8515,0.020547,0,0,0,0,0,0,-4.2692,8
-1.0755,1.015,-2.6169,0,0,0,0,0,0,-8.0029,15
4.0015,1.8498,0.13653,0,0,0,0,0,0,-6.389,12
-2.9715,0.94617,-3.7546,0,0,0,0,0,0,-5.8711,11
2.5985,-0.53928,2.5439,0,0,0,0,0,0,-6.9249,13
0.38843,1.9842,-3.6393,0,0,0,0,0,0,-5.8777,11
0.2679,-3.1331,3.6444,0,0,0,0,0,0,-5.3429,10
1.0441,-0.68862,-0.87685,0,0,0,0,0,0,-8.536,16
1.8579,0.65263,5.0619,0,0,0,0,0,0,-4.2478,8
-5.6644,-0.19279,-1.9993,0,0,0,0,0,0,-4.8109,9
2.8791,1.2283,3.0132,0,0,0,0,0,0,-6.3951,12
-1.4185,-2.0987,4.4864,0,0,0,0,0,0,-4.7972,9
-2.6482,2.3714,-2.3168,0,0,0,0,0,0,-6.3983,12
3.06,-2.7123,2.8149,0,0,0,0,0,0,-4.7964,9
2.4243,2.0992,0.96007,0,0,0,0,0,0,-6.9246,13
-0.29586,-5.2803,-0.23043,0,0,0,0,0,0,-4.8037,9
0.72787,3.2245,-1.9909,0,0,0,0,0,0,-5.8587,11
0.97018,4.6743,-0.64585,0,0,0,0,0,0,-4.801,9
-5.8463,-1.0058,-0.29875,0,0,0,0,0,0,-6.4082,12
-4.7532,0.40745,4.3449,0,0,0,0,0,0,-4.2475,8
0.37437,2.8782,-0.056256,0,0,0,0,0,0,-7.4658,14
3.496,3.5844,0.42203,0,0,0,0,0,0,-6.4016,12
0.10548,-0.016729,-3.7658,0,0,0,0,0,0,-6.4083,12
0.14434,-2.8969,-2.7105,0,0,0,0,0,0,-5.8671,11
3.8197,-2.0481,-1.8181,0,0,0,0,0,0,-5.3303,10
-3.5744,-6.3342,2.0288,0,0,0,0,0,0,-3.7413,7
-3.3622,0.36044,3.4872,0,0,0,0,0,0,-6.3814,12
-5.3687,-3.542,-2.1563,0,0,0,0,0,0,-3.7227,7
-1.6785,2.6729,-3.7406,0,0,0,0,0,0,-5.3355,10
-2.0751,1.9707,3.7403,0,0,0,0,0,0,-5.3315,10
-2.8476,-3.7431,-2.0777,0,0,0,0,0,0,-6.381,12
2.7652,5.4573,0.035569,0,0,0,0,0,0,-2.6744,5
-1.4582,-2.4301,-1.7338,0,0,0,0,0,0,-7.4547,14
-0.808,-0.060629,-1.1225,0,0,0,0,0,0,-6.9097,13
2.9848,-3.8203,-1.4434,0,0,0,0,0,0,-4.799,9
-5.6343,-6.0094,2.6281,0,0,0,0,0,0,-2.1348,4
-2.8278,-3.1332,0.029548,0,0,0,0,0,0,-7.4671,14
-4.785,-3.4471,1.1728,0,0,0,0,0,0,-6.391,12
-2.7522,3.4577,2.5936,0,0,0,0,0,0,-3.7398,7
0.84403,0.67757,-5.3262,0,0,0,0,0,0,-4.2707,8
-2.6383,0.73331,-1.8005,0,0,0,0,0,0,-6.3872,12
1.8842,0.45761,-3.7394,0,0,0,0,0,0,-6.4049,12
1.8439,3.9104,0.77019,0,0,0,0,0,0,-6.3993,12
1.4466,1.1616,2.1581,0,0,0,0,0,0,-7.4534,14
-1.7855,-2.3238,1.3521,0,0,0,0,0,0,-6.3992,12
1.0185,0.81661,-2.2006,0,0,0,0,0,0,-7.9802,15
-3.1765,3.1085,0.81089,0,0,0,0,0,0,-5.3279,10
-1.5372,-4.1569,1.1883,0,0,0,0,0,0,-6.9384,13
3.0837,-1.0498,-3.6381,0,0,0,0,0,0,-4.7953,9
2.0671,2.4915,-0.83255,0,0,0,0,0,0,-7.9936,15
-1.5818,-5.9345,1.2363,0,0,0,0,0,0,-4.7981,9
4.2306,1.9698,1.8313,0,0,0,0,0,0,-5.8639,11
5.983,2.1417,1.2627,0,0,0,0,0,0,-3.1994,6
-0.83888,4.1266,-0.60593,0,0,0,0,0,0,-6.394,12
5.7066,1.3764,-0.65358,0,0,0,0,0,0,-3.734,7
0.39519,-3.5139,-4.5978,0,0,0,0,0,0,-3.7405,7
-2.2,-4.8516,-0.54721,0,0,0,0,0,0,-5.3445,10
1.2816,3.9197,2.9896,0,0,0,0,0,0,-4.7845,9
0.26276,1.4317,-0.95335,0,0,0,0,0,0,-6.9188,13
4.2821,-1.3518,1.4608,0,0,0,0,0,0,-4.8025,9
-5.3661,-2.9772,2.8005,0,0,0,0,0,0,-6.3998,12
-2.4128,-1.3992,3.0107,0,0,0,0,0,0,-8.0161,15
1.7051,-0.59918,0.82917,0,0,0,0,0,0,-6.9176,13
-0.59728,-0.59575,-5.3176,0,0,0,0,0,0,-5.8764,11
-2.4484,-4.8603,2.82,0,0,0,0,0,0,-4.808,9
-7.3509,-0.075892,-0.89628,0,0,0,0,0,0,-3.2072,6
-2.5528,4.9839,0.015418,0,0,0,0,0,0,-3.1989,6
-1.3783,3.2217,0.83133,0,0,0,0,0,0,-6.9284,13
-7.0192,-3.2851,1.4442,0,0,0,0,0,0,-3.7374,7
2.1825,2.0571,-4.7845,0,0,0,0,0,0,-2.673,5
0.78131,-1.3927,4.755,0,0,0,0,0,0,-4.2679,8
-0.45722,-0.98782,-2.4182,0,0,0,0,0,0,-6.9243,13
-0.1509,-2.3253,-5.9692,0,0,0,0,0,0,-4.2766,8
-2.0219,-1.9253,-5.145,0,0,0,0,0,0,-5.8751,11
-0.44403,1.0723,4.6862,0,0,0,0,0,0,-5.3259,10
-3.9224,-0.24343,-0.63872,0,0,0,0,0,0,-9.0676,17
-1.2923,4.1935,-2.5761,0,0,0,0,0,0,-4.2657,8
-6.7956,-0.085197,1.057,0,0,0,0,0,0,-5.3321,10
-0.5797,-1.9531,-3.9961,0,0,0,0,0,0,-7.4636,14
2.7243,3.0119,2.4217,0,0,0,0,0,0,-6.4019,12
-3.3464,-6.2116,-0.042547,0,0,0,0,0,0,-3.1965,6
-1.4395,-3.5715,-3.5531,0,0,0,0,0,0,-5.3375,10
-3.756,2.7133,-3.8768,0,0,0,0,0,0,-3.2052,6
3.0031,-2.7152,-3.4893,0,0,0,0,0,0,-3.711,7
2.9705,4.8785,1.9946,0,0,0,0,0,0,-3.2071,6
-0.50024,1.0507,2.7196,0,0,0,0,0,0,-6.3793,12
-0.25669,0.21682,0.32015,0,0,0,0,0,0,-5.8388,11
-5.7369,-1.2071,3.7296,0,0,0,0,0,0,-5.8765,11
-6.8291,-1.929,-1.7107,0,0,0,0,0,0,-4.2745,8
-3.6086,-1.2842,4.5444,0,0,0,0,0,0,-5.3404,10
0.41762,-0.32249,1.8735,0,0,0,0,0,0,-7.4646,14
-0.85594,-4.2552,-1.8409,0,0,0,0,0,0,-4.8036,9
-4.1172,-2.6157,-3.1254,0,0,0,0,0,0,-4.8043,9
-2.492,-0.0095817,-5.5604,0,0,0,0,0,0,-3.7442,7
-5.8935,1.5421,1.5622,0,0,0,0,0,0,-3.7351,7
-5.5844,-1.6228,-3.3462,0,0,0,0,0,0,-3.7355,7
4.4597,-0.35662,-2.3304,0,0,0,0,0,0,-4.265,8
-2.2544,0.38304,0.14785,0,0,0,0,0,0,-7.9978,15
2.0109,-2.9178,4.4232,0,0,0,0,0,0,-3.2082,6
-5.2462,-0.97085,5.69,0,0,0,0,0,0,-2.1399,4
-5.1279,0.22771,2.5149,0,0,0,0,0,0,-6.3998,12
-0.29819,-4.6912,2.5209,0,0,0,0,0,0,-5.3303,10
4.3646,0.035368,2.8084,0,0,0,0,0,0,-4.2682,8
-6.9513,0.01819,2.8325,0,0,0,0,0,0,-3.7321,7
0.44853,-3.8764,0.45038,0,0,0,0,0,0,-6.386,12
-3.6848,-1.1655,-4.4247,0,0,0,0,0,0,-4.8023,9
-4.8555,-0.27476,0.95009,0,0,0,0,0,0,-6.3964,12
4.7058,3.7767,1.9548,0,0,0,0,0,0,-3.2057,6
0.11918,4.4769,1.243,0,0,0,0,0,0,-5.3444,10
-1.3794,-3.6779,-5.4038,0,0,0,0,0,0,-3.201,6
-2.2308,-0.72449,-1.8331,0,0,0,0,0,0,-6.3808,12
1.1134,0.20662,3.5882,0,0,0,0,0,0,-6.9363,13
0.78143,-0.80678,-6.6566,0,0,0,0,0,0,-2.6715,5
0.7444,-2.0339,0.81722,0,0,0,0,0,0,-6.9206,13
-2.404,4.3103,-4.4187,0,0,0,0,0,0,-2.1364,4
2.6174,-0.38143,-2.092,0,0,0,0,0,0,-6.9334,13
-7.4977,-1.7545,0.35078,0,0,0,0,0,0,-4.2743,8
4.1312,-2.65,-0.072582,0,0,0,0,0,0,-4.2748,8
3.677,0.56068,4.4905,0,0,0,0,0,0,-3.1947,6
-4.886,-5.4866,0.76721,0,0,0,0,0,0,-4.2692,8
3.048,2.6246,4.3738,0,0,0,0,0,0,-3.1799,6
2.299,0.71968,-0.59097,0,0,0,0,0,0,-6.9324,13
-7.2574,-1.9193,2.5859,0,0,0,0,0,0,-4.789,9
-0.48509,-0.63863,3.645,0,0,0,0,0,0,-6.3917,12
-5.9879,-2.9681,-0.22159,0,0,0,0,0,0,-5.3455,10
-2.3836,-2.0108,-3.1847,0,0,0,0,0,0,-6.9383,13
1.1778,1.0942,0.49716,0,0,0,0,0,0,-6.9084,13
3.246,-3.8687,0.92791,0,0,0,0,0,0,-3.7327,7
-1.7357,4.7879,1.5481,0,0,0,0,0,0,-4.2584,8
-4.9596,-2.6412,4.6316,0,0,0,0,0,0,-3.1999,6
-6.6428,-4.1281,3.3061,0,0,0,0,0,0,-3.1889,6
4.0749,0.549,-0.8472,0,0,0,0,0,0,-5.857,11
0.76827,-5.5763,1.4601,0,0,0,0,0,0,-3.7299,7
-2.8919,1.2766,5.2531,0,0,0,0,0,0,-2.6572,5
-3.3523,-2.1428,-1.4246,0,0,0,0,0,0,-6.3971,12
-1.8343,0.3595,3.1742,0,0,0,0,0,0,-5.3038,10
1.6404,-3.5295,-3.2097,0,0,0,0,0,0,-4.2454,8
-7.6546,-1.1171,4.358,0,0,0,0,0,0,-1.6049,3
-3.1447,-1.276,1.1272,0,0,0,0,0,0,-6.3807,12
-1.3548,-1.08,-6.9545,0,0,0,0,0,0,-2.6716,5
1.6706,-4.5586,3.2596,0,0,0,0,0,0,-3.1976,6
-3.1278,-3.3673,-4.3951,0,0,0,0,0,0,-3.7316,7
0.1814,2.2769,3.3326,0,0,0,0,0,0,-4.7612,9
-6.1353,-4.7995,1.7458,0,0,0,0,0,0,-3.196,6
